-1.958612,1.631593,0.9570209,0.8091795,-1.284835,1.2482,0.7569422,0.73479,-0.7243652,0.6142895,0.6139697,0.6445278,-0.9175992,0.9768147,0.7071081,0.6982586,-1.655183,1.435488,0.8484068,0.7809017,-1.848956,1.435621,0.8716652,0.792312,-1.050537,0.9953654,0.9022483,0.7288988,-2.849411,2.325603,1.359337,0.8811732,-1.438833,1.635181,1.016132,0.7911904,-1.610222,1.163622,0.7519625,0.7520785,-1.403175,1.449858,0.6843876,0.7498223,-2.111922,1.758589,0.6429517,0.7691179,-1.882361,1.557278,0.6548135,0.7445194,-1.652801,1.355967,0.6666752,0.7199209,-1.66547,1.691069,0.8927349,0.7581221,-1.678139,2.026171,1.118795,0.7963233,-2.04242,1.676366,0.8853577,0.7509651,-2.406702,1.32656,0.6519208,0.705607,-1.572857,1.405783,0.8167349,0.7790692,-1.857153,1.697279,0.9440123,0.8029737,4
-1.284835,1.2482,0.7569422,0.73479,-0.7243652,0.6142895,0.6139697,0.6445278,-0.9175992,0.9768147,0.7071081,0.6982586,-1.655183,1.435488,0.8484068,0.7809017,-1.848956,1.435621,0.8716652,0.792312,-1.050537,0.9953654,0.9022483,0.7288988,-2.849411,2.325603,1.359337,0.8811732,-1.438833,1.635181,1.016132,0.7911904,-1.610222,1.163622,0.7519625,0.7520785,-1.403175,1.449858,0.6843876,0.7498223,-2.111922,1.758589,0.6429517,0.7691179,-1.882361,1.557278,0.6548135,0.7445194,-1.652801,1.355967,0.6666752,0.7199209,-1.66547,1.691069,0.8927349,0.7581221,-1.678139,2.026171,1.118795,0.7963233,-2.04242,1.676366,0.8853577,0.7509651,-2.406702,1.32656,0.6519208,0.705607,-1.572857,1.405783,0.8167349,0.7790692,-1.857153,1.697279,0.9440123,0.8029737,-1.301647,1.292767,0.6380224,0.7148378,4
-2.664078,2.756289,0.6144012,0.7712998,-2.189838,1.914638,0.594826,0.7602612,-1.850076,2.042542,1.041154,0.8328443,-2.020788,2.381891,0.7711457,0.7953122,-1.636495,1.523265,0.638656,0.7602977,-1.972808,1.353414,0.865265,0.7469184,-1.864204,1.852365,0.7504451,0.7887521,-1.457665,1.559006,0.5588913,0.7099411,-1.896618,2.049147,0.8620191,0.7850763,-1.714329,1.748691,0.8973722,0.7773652,-1.532041,1.448236,0.9327255,0.769654,-0.6773924,0.8189355,0.4343265,0.6292883,-1.178566,1.568148,0.6426387,0.7536799,-0.8422496,0.9214727,0.4057032,0.6405902,-1.495933,1.167606,0.5023966,0.7197018,-1.986753,1.762357,0.6820297,0.7781501,-1.040891,1.191398,0.4516029,0.6768473,-1.829059,1.337036,0.7427951,0.7866647,-0.8787003,0.852777,0.4095631,0.643671,-0.6105232,0.6173866,0.4042867,0.6033989,4
-2.189838,1.914638,0.594826,0.7602612,-1.850076,2.042542,1.041154,0.8328443,-2.020788,2.381891,0.7711457,0.7953122,-1.636495,1.523265,0.638656,0.7602977,-1.972808,1.353414,0.865265,0.7469184,-1.864204,1.852365,0.7504451,0.7887521,-1.457665,1.559006,0.5588913,0.7099411,-1.896618,2.049147,0.8620191,0.7850763,-1.714329,1.748691,0.8973722,0.7773652,-1.532041,1.448236,0.9327255,0.769654,-0.6773924,0.8189355,0.4343265,0.6292883,-1.178566,1.568148,0.6426387,0.7536799,-0.8422496,0.9214727,0.4057032,0.6405902,-1.495933,1.167606,0.5023966,0.7197018,-1.986753,1.762357,0.6820297,0.7781501,-1.040891,1.191398,0.4516029,0.6768473,-1.829059,1.337036,0.7427951,0.7866647,-0.8787003,0.852777,0.4095631,0.643671,-0.6105232,0.6173866,0.4042867,0.6033989,-1.517175,1.630499,0.9343234,0.7978504,4
-1.850076,2.042542,1.041154,0.8328443,-2.020788,2.381891,0.7711457,0.7953122,-1.636495,1.523265,0.638656,0.7602977,-1.972808,1.353414,0.865265,0.7469184,-1.864204,1.852365,0.7504451,0.7887521,-1.457665,1.559006,0.5588913,0.7099411,-1.896618,2.049147,0.8620191,0.7850763,-1.714329,1.748691,0.8973722,0.7773652,-1.532041,1.448236,0.9327255,0.769654,-0.6773924,0.8189355,0.4343265,0.6292883,-1.178566,1.568148,0.6426387,0.7536799,-0.8422496,0.9214727,0.4057032,0.6405902,-1.495933,1.167606,0.5023966,0.7197018,-1.986753,1.762357,0.6820297,0.7781501,-1.040891,1.191398,0.4516029,0.6768473,-1.829059,1.337036,0.7427951,0.7866647,-0.8787003,0.852777,0.4095631,0.643671,-0.6105232,0.6173866,0.4042867,0.6033989,-1.517175,1.630499,0.9343234,0.7978504,-1.242921,1.121579,0.4365024,0.6762617,4
-2.020788,2.381891,0.7711457,0.7953122,-1.636495,1.523265,0.638656,0.7602977,-1.972808,1.353414,0.865265,0.7469184,-1.864204,1.852365,0.7504451,0.7887521,-1.457665,1.559006,0.5588913,0.7099411,-1.896618,2.049147,0.8620191,0.7850763,-1.714329,1.748691,0.8973722,0.7773652,-1.532041,1.448236,0.9327255,0.769654,-0.6773924,0.8189355,0.4343265,0.6292883,-1.178566,1.568148,0.6426387,0.7536799,-0.8422496,0.9214727,0.4057032,0.6405902,-1.495933,1.167606,0.5023966,0.7197018,-1.986753,1.762357,0.6820297,0.7781501,-1.040891,1.191398,0.4516029,0.6768473,-1.829059,1.337036,0.7427951,0.7866647,-0.8787003,0.852777,0.4095631,0.643671,-0.6105232,0.6173866,0.4042867,0.6033989,-1.517175,1.630499,0.9343234,0.7978504,-1.242921,1.121579,0.4365024,0.6762617,-1.523926,1.184105,0.5886556,0.7296788,4
-1.636495,1.523265,0.638656,0.7602977,-1.972808,1.353414,0.865265,0.7469184,-1.864204,1.852365,0.7504451,0.7887521,-1.457665,1.559006,0.5588913,0.7099411,-1.896618,2.049147,0.8620191,0.7850763,-1.714329,1.748691,0.8973722,0.7773652,-1.532041,1.448236,0.9327255,0.769654,-0.6773924,0.8189355,0.4343265,0.6292883,-1.178566,1.568148,0.6426387,0.7536799,-0.8422496,0.9214727,0.4057032,0.6405902,-1.495933,1.167606,0.5023966,0.7197018,-1.986753,1.762357,0.6820297,0.7781501,-1.040891,1.191398,0.4516029,0.6768473,-1.829059,1.337036,0.7427951,0.7866647,-0.8787003,0.852777,0.4095631,0.643671,-0.6105232,0.6173866,0.4042867,0.6033989,-1.517175,1.630499,0.9343234,0.7978504,-1.242921,1.121579,0.4365024,0.6762617,-1.523926,1.184105,0.5886556,0.7296788,-1.378336,1.29073,0.4568618,0.6800327,4
-1.972808,1.353414,0.865265,0.7469184,-1.864204,1.852365,0.7504451,0.7887521,-1.457665,1.559006,0.5588913,0.7099411,-1.896618,2.049147,0.8620191,0.7850763,-1.714329,1.748691,0.8973722,0.7773652,-1.532041,1.448236,0.9327255,0.769654,-0.6773924,0.8189355,0.4343265,0.6292883,-1.178566,1.568148,0.6426387,0.7536799,-0.8422496,0.9214727,0.4057032,0.6405902,-1.495933,1.167606,0.5023966,0.7197018,-1.986753,1.762357,0.6820297,0.7781501,-1.040891,1.191398,0.4516029,0.6768473,-1.829059,1.337036,0.7427951,0.7866647,-0.8787003,0.852777,0.4095631,0.643671,-0.6105232,0.6173866,0.4042867,0.6033989,-1.517175,1.630499,0.9343234,0.7978504,-1.242921,1.121579,0.4365024,0.6762617,-1.523926,1.184105,0.5886556,0.7296788,-1.378336,1.29073,0.4568618,0.6800327,-1.934996,1.225482,0.4459981,0.6989449,4
-1.864204,1.852365,0.7504451,0.7887521,-1.457665,1.559006,0.5588913,0.7099411,-1.896618,2.049147,0.8620191,0.7850763,-1.714329,1.748691,0.8973722,0.7773652,-1.532041,1.448236,0.9327255,0.769654,-0.6773924,0.8189355,0.4343265,0.6292883,-1.178566,1.568148,0.6426387,0.7536799,-0.8422496,0.9214727,0.4057032,0.6405902,-1.495933,1.167606,0.5023966,0.7197018,-1.986753,1.762357,0.6820297,0.7781501,-1.040891,1.191398,0.4516029,0.6768473,-1.829059,1.337036,0.7427951,0.7866647,-0.8787003,0.852777,0.4095631,0.643671,-0.6105232,0.6173866,0.4042867,0.6033989,-1.517175,1.630499,0.9343234,0.7978504,-1.242921,1.121579,0.4365024,0.6762617,-1.523926,1.184105,0.5886556,0.7296788,-1.378336,1.29073,0.4568618,0.6800327,-1.934996,1.225482,0.4459981,0.6989449,-1.488213,1.892538,0.519654,0.7383875,4
-1.457665,1.559006,0.5588913,0.7099411,-1.896618,2.049147,0.8620191,0.7850763,-1.714329,1.748691,0.8973722,0.7773652,-1.532041,1.448236,0.9327255,0.769654,-0.6773924,0.8189355,0.4343265,0.6292883,-1.178566,1.568148,0.6426387,0.7536799,-0.8422496,0.9214727,0.4057032,0.6405902,-1.495933,1.167606,0.5023966,0.7197018,-1.986753,1.762357,0.6820297,0.7781501,-1.040891,1.191398,0.4516029,0.6768473,-1.829059,1.337036,0.7427951,0.7866647,-0.8787003,0.852777,0.4095631,0.643671,-0.6105232,0.6173866,0.4042867,0.6033989,-1.517175,1.630499,0.9343234,0.7978504,-1.242921,1.121579,0.4365024,0.6762617,-1.523926,1.184105,0.5886556,0.7296788,-1.378336,1.29073,0.4568618,0.6800327,-1.934996,1.225482,0.4459981,0.6989449,-1.488213,1.892538,0.519654,0.7383875,-1.462164,1.359801,0.7951275,0.7631673,4
