-0.6636509,1.319657,0.6238685,0.7104344,-0.7653392,0.7576063,0.6535797,0.6803598,-1.642579,1.179469,0.6912155,0.7685884,-1.488061,1.226168,1.178746,0.7872527,-1.765718,1.602854,1.210651,0.8160193,-2.043375,1.979541,1.242556,0.8447859,-1.202633,0.7316989,0.821681,0.6909344,-1.523534,0.9030752,0.6408446,0.7379033,-2.170189,0.9752979,0.6015956,0.6996594,-1.36754,1.59208,0.8376604,0.7510726,-0.9080074,0.9934162,0.4786152,0.6807275,-1.115088,0.8406734,0.9036568,0.7369888,-1.118527,0.8744262,0.3907058,0.6210122,-1.592838,1.17092,0.6260931,0.7239776,-1.568369,1.223875,0.5123819,0.7217928,-0.6802141,0.9911947,0.539238,0.6776493,-1.099936,0.8640625,0.9791277,0.7427304,-1.533193,0.756429,0.6219599,0.6611591,-1.892694,0.8569449,0.6888844,0.6746822,-1.803926,1.180144,1.049525,0.7760169,1
-0.7653392,0.7576063,0.6535797,0.6803598,-1.642579,1.179469,0.6912155,0.7685884,-1.488061,1.226168,1.178746,0.7872527,-1.765718,1.602854,1.210651,0.8160193,-2.043375,1.979541,1.242556,0.8447859,-1.202633,0.7316989,0.821681,0.6909344,-1.523534,0.9030752,0.6408446,0.7379033,-2.170189,0.9752979,0.6015956,0.6996594,-1.36754,1.59208,0.8376604,0.7510726,-0.9080074,0.9934162,0.4786152,0.6807275,-1.115088,0.8406734,0.9036568,0.7369888,-1.118527,0.8744262,0.3907058,0.6210122,-1.592838,1.17092,0.6260931,0.7239776,-1.568369,1.223875,0.5123819,0.7217928,-0.6802141,0.9911947,0.539238,0.6776493,-1.099936,0.8640625,0.9791277,0.7427304,-1.533193,0.756429,0.6219599,0.6611591,-1.892694,0.8569449,0.6888844,0.6746822,-1.803926,1.180144,1.049525,0.7760169,-1.229298,1.178422,0.6700794,0.7431344,1
-1.642579,1.179469,0.6912155,0.7685884,-1.488061,1.226168,1.178746,0.7872527,-1.765718,1.602854,1.210651,0.8160193,-2.043375,1.979541,1.242556,0.8447859,-1.202633,0.7316989,0.821681,0.6909344,-1.523534,0.9030752,0.6408446,0.7379033,-2.170189,0.9752979,0.6015956,0.6996594,-1.36754,1.59208,0.8376604,0.7510726,-0.9080074,0.9934162,0.4786152,0.6807275,-1.115088,0.8406734,0.9036568,0.7369888,-1.118527,0.8744262,0.3907058,0.6210122,-1.592838,1.17092,0.6260931,0.7239776,-1.568369,1.223875,0.5123819,0.7217928,-0.6802141,0.9911947,0.539238,0.6776493,-1.099936,0.8640625,0.9791277,0.7427304,-1.533193,0.756429,0.6219599,0.6611591,-1.892694,0.8569449,0.6888844,0.6746822,-1.803926,1.180144,1.049525,0.7760169,-1.229298,1.178422,0.6700794,0.7431344,-1.249479,1.173989,1.20995,0.7856193,1
-1.488061,1.226168,1.178746,0.7872527,-1.765718,1.602854,1.210651,0.8160193,-2.043375,1.979541,1.242556,0.8447859,-1.202633,0.7316989,0.821681,0.6909344,-1.523534,0.9030752,0.6408446,0.7379033,-2.170189,0.9752979,0.6015956,0.6996594,-1.36754,1.59208,0.8376604,0.7510726,-0.9080074,0.9934162,0.4786152,0.6807275,-1.115088,0.8406734,0.9036568,0.7369888,-1.118527,0.8744262,0.3907058,0.6210122,-1.592838,1.17092,0.6260931,0.7239776,-1.568369,1.223875,0.5123819,0.7217928,-0.6802141,0.9911947,0.539238,0.6776493,-1.099936,0.8640625,0.9791277,0.7427304,-1.533193,0.756429,0.6219599,0.6611591,-1.892694,0.8569449,0.6888844,0.6746822,-1.803926,1.180144,1.049525,0.7760169,-1.229298,1.178422,0.6700794,0.7431344,-1.249479,1.173989,1.20995,0.7856193,-0.8744972,0.9671487,0.7734065,0.7158358,1
-2.043375,1.979541,1.242556,0.8447859,-1.202633,0.7316989,0.821681,0.6909344,-1.523534,0.9030752,0.6408446,0.7379033,-2.170189,0.9752979,0.6015956,0.6996594,-1.36754,1.59208,0.8376604,0.7510726,-0.9080074,0.9934162,0.4786152,0.6807275,-1.115088,0.8406734,0.9036568,0.7369888,-1.118527,0.8744262,0.3907058,0.6210122,-1.592838,1.17092,0.6260931,0.7239776,-1.568369,1.223875,0.5123819,0.7217928,-0.6802141,0.9911947,0.539238,0.6776493,-1.099936,0.8640625,0.9791277,0.7427304,-1.533193,0.756429,0.6219599,0.6611591,-1.892694,0.8569449,0.6888844,0.6746822,-1.803926,1.180144,1.049525,0.7760169,-1.229298,1.178422,0.6700794,0.7431344,-1.249479,1.173989,1.20995,0.7856193,-0.8744972,0.9671487,0.7734065,0.7158358,-1.17736,0.9812187,0.8358105,0.7388678,-1.758731,1.299908,0.5109466,0.744652,1
-1.202633,0.7316989,0.821681,0.6909344,-1.523534,0.9030752,0.6408446,0.7379033,-2.170189,0.9752979,0.6015956,0.6996594,-1.36754,1.59208,0.8376604,0.7510726,-0.9080074,0.9934162,0.4786152,0.6807275,-1.115088,0.8406734,0.9036568,0.7369888,-1.118527,0.8744262,0.3907058,0.6210122,-1.592838,1.17092,0.6260931,0.7239776,-1.568369,1.223875,0.5123819,0.7217928,-0.6802141,0.9911947,0.539238,0.6776493,-1.099936,0.8640625,0.9791277,0.7427304,-1.533193,0.756429,0.6219599,0.6611591,-1.892694,0.8569449,0.6888844,0.6746822,-1.803926,1.180144,1.049525,0.7760169,-1.229298,1.178422,0.6700794,0.7431344,-1.249479,1.173989,1.20995,0.7856193,-0.8744972,0.9671487,0.7734065,0.7158358,-1.17736,0.9812187,0.8358105,0.7388678,-1.758731,1.299908,0.5109466,0.744652,-0.9899492,1.064092,0.4903355,0.699394,1
-1.523534,0.9030752,0.6408446,0.7379033,-2.170189,0.9752979,0.6015956,0.6996594,-1.36754,1.59208,0.8376604,0.7510726,-0.9080074,0.9934162,0.4786152,0.6807275,-1.115088,0.8406734,0.9036568,0.7369888,-1.118527,0.8744262,0.3907058,0.6210122,-1.592838,1.17092,0.6260931,0.7239776,-1.568369,1.223875,0.5123819,0.7217928,-0.6802141,0.9911947,0.539238,0.6776493,-1.099936,0.8640625,0.9791277,0.7427304,-1.533193,0.756429,0.6219599,0.6611591,-1.892694,0.8569449,0.6888844,0.6746822,-1.803926,1.180144,1.049525,0.7760169,-1.229298,1.178422,0.6700794,0.7431344,-1.249479,1.173989,1.20995,0.7856193,-0.8744972,0.9671487,0.7734065,0.7158358,-1.17736,0.9812187,0.8358105,0.7388678,-1.758731,1.299908,0.5109466,0.744652,-0.9899492,1.064092,0.4903355,0.699394,-1.215713,1.413005,0.889369,0.7864791,1
-2.170189,0.9752979,0.6015956,0.6996594,-1.36754,1.59208,0.8376604,0.7510726,-0.9080074,0.9934162,0.4786152,0.6807275,-1.115088,0.8406734,0.9036568,0.7369888,-1.118527,0.8744262,0.3907058,0.6210122,-1.592838,1.17092,0.6260931,0.7239776,-1.568369,1.223875,0.5123819,0.7217928,-0.6802141,0.9911947,0.539238,0.6776493,-1.099936,0.8640625,0.9791277,0.7427304,-1.533193,0.756429,0.6219599,0.6611591,-1.892694,0.8569449,0.6888844,0.6746822,-1.803926,1.180144,1.049525,0.7760169,-1.229298,1.178422,0.6700794,0.7431344,-1.249479,1.173989,1.20995,0.7856193,-0.8744972,0.9671487,0.7734065,0.7158358,-1.17736,0.9812187,0.8358105,0.7388678,-1.758731,1.299908,0.5109466,0.744652,-0.9899492,1.064092,0.4903355,0.699394,-1.215713,1.413005,0.889369,0.7864791,-1.145682,1.061352,0.8014256,0.7440183,1
-1.36754,1.59208,0.8376604,0.7510726,-0.9080074,0.9934162,0.4786152,0.6807275,-1.115088,0.8406734,0.9036568,0.7369888,-1.118527,0.8744262,0.3907058,0.6210122,-1.592838,1.17092,0.6260931,0.7239776,-1.568369,1.223875,0.5123819,0.7217928,-0.6802141,0.9911947,0.539238,0.6776493,-1.099936,0.8640625,0.9791277,0.7427304,-1.533193,0.756429,0.6219599,0.6611591,-1.892694,0.8569449,0.6888844,0.6746822,-1.803926,1.180144,1.049525,0.7760169,-1.229298,1.178422,0.6700794,0.7431344,-1.249479,1.173989,1.20995,0.7856193,-0.8744972,0.9671487,0.7734065,0.7158358,-1.17736,0.9812187,0.8358105,0.7388678,-1.758731,1.299908,0.5109466,0.744652,-0.9899492,1.064092,0.4903355,0.699394,-1.215713,1.413005,0.889369,0.7864791,-1.145682,1.061352,0.8014256,0.7440183,-1.554751,1.037555,0.9172534,0.7359986,1
-0.9080074,0.9934162,0.4786152,0.6807275,-1.115088,0.8406734,0.9036568,0.7369888,-1.118527,0.8744262,0.3907058,0.6210122,-1.592838,1.17092,0.6260931,0.7239776,-1.568369,1.223875,0.5123819,0.7217928,-0.6802141,0.9911947,0.539238,0.6776493,-1.099936,0.8640625,0.9791277,0.7427304,-1.533193,0.756429,0.6219599,0.6611591,-1.892694,0.8569449,0.6888844,0.6746822,-1.803926,1.180144,1.049525,0.7760169,-1.229298,1.178422,0.6700794,0.7431344,-1.249479,1.173989,1.20995,0.7856193,-0.8744972,0.9671487,0.7734065,0.7158358,-1.17736,0.9812187,0.8358105,0.7388678,-1.758731,1.299908,0.5109466,0.744652,-0.9899492,1.064092,0.4903355,0.699394,-1.215713,1.413005,0.889369,0.7864791,-1.145682,1.061352,0.8014256,0.7440183,-1.554751,1.037555,0.9172534,0.7359986,-1.447187,0.8454653,0.7489334,0.7298061,1
